Ticker,Description,Price,Change %,Change,Technical Rating,Volume,Volume*Price,Market Capitalization,Price to Earnings Ratio (TTM),Basic EPS (TTM),Number of Employees,Sector,Industry,1-Month High,1-Month Low,1-Year Beta,3-Month High,3-Month Low,3-Month Performance,5Y Performance,6-Month High,6-Month Low,6-Month Performance,52 Week High,52 Week Low,All Time High,All Time Low,Average Volume (10 day),Average Volume (30 day),Average Volume (60 day),Average Volume (90 day),Cash and short term investments (FY),Cash and short term investments (MRQ),Cash & Equivalents (FY),Cash & Equivalents (MRQ),"Change 1M, %","Change 1W, %",Country,Debt to Equity Ratio (MRQ),Current Ratio (MRQ),Dividends per share (Annual YoY Growth),Dividends per Share (FY),Dividends per Share (MRQ),Dividend Yield Forward,EBITDA (Annual YoY Growth),EBITDA (Quarterly QoQ Growth),EBITDA (Quarterly YoY Growth),EBITDA (TTM),EBITDA (TTM YoY Growth),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ),EPS Diluted (Annual YoY Growth),EPS Diluted (FY),EPS Diluted (MRQ),EPS Diluted (Quarterly QoQ Growth),EPS Diluted (Quarterly YoY Growth),EPS Diluted (TTM),EPS Diluted (TTM YoY Growth),EPS Forecast (MRQ),Exponential Moving Average (5),Exponential Moving Average (20),Exponential Moving Average (30),Exponential Moving Average (100),Free Cash Flow (Annual YoY Growth),Free Cash Flow Margin (FY),Free Cash Flow Margin (TTM),Free Cash Flow (Quarterly QoQ Growth),Free Cash Flow (Quarterly YoY Growth),Free Cash Flow (TTM YoY Growth),Gross Margin (FY),Gross Margin (TTM),Gross Profit (Annual YoY Growth),Gross Profit (FY),Gross Profit (MRQ),Gross Profit (Quarterly QoQ Growth),Gross Profit (Quarterly YoY Growth),Gross Profit (TTM YoY Growth),Money Flow (14),Net Debt (MRQ),Net Income (Annual YoY Growth),Net Income (FY),Net Income (Quarterly QoQ Growth),Net Income (Quarterly YoY Growth),Net Income (TTM YoY Growth),Net Margin (FY),Net Margin (TTM),Operating Margin (FY),Operating Margin (TTM),Price to Book (FY),Price to Book (MRQ),Price to Free Cash Flow (TTM),Price to Revenue Ratio (TTM),Price to Sales (FY),Quick Ratio (MRQ),Recent Earnings Date,Relative Strength Index (7),Relative Strength Index (14),Research & development Ratio (FY),Research & development Ratio (TTM),Return on Assets (TTM),Return on Equity (TTM),Return on Invested Capital (TTM),Revenue (Annual YoY Growth),Revenue per Employee (FY),Revenue (Quarterly QoQ Growth),Revenue (Quarterly YoY Growth),Revenue (TTM YoY Growth),Shares Float,Simple Moving Average (5),Simple Moving Average (10),Simple Moving Average (30),Simple Moving Average (100),Total Assets (Annual YoY Growth),Total Assets (MRQ),Total Assets (Quarterly QoQ Growth),Total Assets (Quarterly YoY Growth),Total Debt (Annual YoY Growth),Total Current Assets (MRQ),Total Debt (MRQ),Total Debt (Quarterly QoQ Growth),Total Debt (Quarterly YoY Growth),Total Liabilities (FY),Total Liabilities (MRQ),Total Revenue (FY),Total Shares Outstanding,Upcoming Earnings Date,Volatility,Volatility Month,Volatility Week,Volume Weighted Average Price,Volume Weighted Moving Average (20),YTD Performance,Weekly Performance,Yearly Performance,Simple Moving Average (20),Simple Moving Average (50),Simple Moving Average (200),Pretax Margin (TTM),Dividends Paid (FY),Exponential Moving Average (50),Exponential Moving Average (10),Basic EPS (FY)
ZTS,Zoetis Inc.,170.22,1.84276654,3.08,Buy,1280104,217899302.88,78660725900,38.4651888,4.4374,13800,Health Technology,Pharmaceuticals: Major,174.675,162.76,1.1461941,187.8199,158.65,-0.77528417,95.88032221,187.8199,156.811,9.11538462,187.8199,124.1483,249.27,28.135,1496370.3,2087119.03333333,1923762.78333333,1907266.51111111,3581000000,2109000000,3581000000,2109000000,-1.15556588,1.84276654,United States,1.50022252,3.27362924,25.58139535,1.35,0.375,0.88121253,4.3678868,4.82076638,-6.09080842,3338000000,1.45896657,24.95228457,81958000000,5.17669085,4.4942,1.31,20.3017416,-5.33067729,4.4253,1.54894672,1.307428,169.26786995,169.46787265,169.86805061,169.01412347,-23.61751152,16.41089109,18.01334322,-42.80701754,68.04123711,-9.27193528,67.77227723,67.6426983,3.0873494,5476000000,1375000000,1.70118343,-0.07267442,1.2763596,42.4872623,4633000000,3.78006873,2114000000,19.73969631,-7.22689076,-0.09647853,26.16336634,25.58685446,36.23762376,35.42129973,19.39431228,17.51802282,54.24157202,9.77072053,9.90952162,1.93524804,2023-05-04,54.20616615,51.01324448,6.67079208,6.90635038,14.99963786,45.25786713,19.46703013,3.90946502,585507.24637681,-1.96078431,0.70493454,2.57255101,461733992.384,169.082,169.68,167.918,170.6845,7.37410072,13754000000,-7.84589615,-0.76479076,19.88502358,6269000000,6742000000,-17.10315997,0.08907363,10522000000,9263000000,8080000000,462112000,2023-08-08,2.48197115,1.66980933,1.75048084,169.05,168.9722942,14.50289251,-0.1817862,-4.10140845,168.8295,172.6824,161.2442,32.44378552,-611000000,170.28020444,169.36686255,4.5085
FI,"Fiserv, Inc.",126.89,1.34984026,1.69,Strong Buy,2588908,328506536.12,78330457469,33.55990479,3.8067,41000,Commercial Services,Miscellaneous Commercial Services,127.09,116.64,1.0453742,127.09,110.305,10.99545136,68.06622517,127.09,101.095,25.31108039,127.09,89.26,127.34,0.24691358,2523977,4743983.93333333,3688908.81666667,3774548.17777778,902000000,1046000000,902000000,1046000000,0.58660325,1.34984026,United States,0.74904412,1.07559773,,0,0,,23.96471012,-10.23376623,15.43086172,7088000000,23.57043236,14.20576432,93715800000,96.59165282,3.9049,1.58,-27.17622081,-12.39685658,3.781,47.78190346,1.794255,125.60651433,122.39551522,121.12432049,116.2515659,9.63532954,18.47550319,19.60211617,-37.96992481,51.37614679,27.7658046,54.95292327,55.81946434,20.48207664,9747000000,2547000000,-3.99547682,17.6443418,20.45427518,76.83142986,21483000000,89.65517241,2530000000,-28.00511509,-15.8445441,42.67216009,14.26396798,13.35831588,21.92591757,21.67419817,2.59312007,2.61146096,22.52056705,4.41450772,4.63505841,1.07559773,2023-04-25,79.3355874,72.65164106,,,3.18909603,7.9023293,4.67007032,9.31221496,432609.75609756,-1.8138631,9.88400193,9.25401891,611701121.34,125.666,124.404,119.13666667,116.7197,9.99357369,76548000000,-8.72908941,1.42838214,0.89196323,20289000000,22529000000,1.61930537,6.92453726,52181000000,45594000000,17737000000,617310000,2023-07-25,1.58260731,1.32126947,1.48390506,126.36333333,121.53352519,24.74439638,0.95472989,35.92929834,121.9095,119.241,108.9671,16.2625372,0,119.45673425,124.4027223,3.939
CB,Chubb Limited,188.09,-1.79606328,-3.44,Strong Sell,1253912,235848308.08,77902080096.00002,15.09005576,12.558,34000,Finance,Property/Casualty Insurance,195.845,183.71,0.57272327,205.72,183.71,-4.36263792,46.08932039,231.37,183.395,-16.33751446,231.37,173.78,231.37,5.1875,1606608.5,2040722.86666667,1778172.95,1812863.64444444,,,2127000000,2382000000,-2.32135438,-1.79606328,Switzerland,0.3151339,0.36760903,3.4591195,3.29,0.83,1.8289118,,,,,,,97851300000,-34.89006996,12.5446,4.41,44.54342273,-1.43264604,12.4645,-33.61825638,4.494607,190.34485834,191.3781218,192.12817052,197.28079731,-2.46618934,28.42964475,27.15212528,-16.39615767,-4.64676993,-5.95846893,,,,,,,,,39.05067582,14316000000,-37.77959948,5313000000,44.20731707,-4.15400203,-36.30829173,12.32028569,11.70246085,16.73777943,16.33557047,1.76412018,1.47015501,6.47673343,1.75857077,1.84726085,,2023-04-25,38.22459954,42.48838223,,,2.93232282,9.53822309,7.45549649,5.29605665,1268352.94117647,-3.06956522,15.65677526,10.04973165,411650603.375,191.05,190.236,191.011,197.0831,-1.38979824,179829000000,0.33588689,1.62529033,-6.14722857,25018000000,16698000000,-3.12699426,-8.46900181,128687000000,126842000000,43124000000,414175000,2023-07-25,2.65580925,1.76566949,2.01917263,189.62,191.2896707,-14.50454545,-1.97008391,-3.65228972,191.328,194.3624,203.40795,14.57494407,-1375000000,193.75559783,190.75802314,12.6566
PYPL,"PayPal Holdings, Inc.",69.28,3.72810301,2.49,Buy,14871988,1030331328.64,77296663814,29.34101304,2.3708,29900,Commercial Services,Miscellaneous Commercial Services,69.36,62.63,1.5699161,77.95,58.95,-8.87807444,-20,88.625,58.95,-11.93593492,103.03,58.95,310.16,30,14305820.3,18475562.66666667,17695360.83333333,15657272.98888889,10868000000,10660000000,7793000000,7114000000,3.8213697,3.72810301,United States,0.56204049,1.28811861,,0,0,,-15.22754802,-4.36590437,34.24124514,5251000000,-1.81376215,14.81578058,86617000000,-40.57237142,2.089,1.17,-12.91764998,61.43218973,2.3612,-21.95670137,1.164449,67.76748542,66.6432136,66.49583633,69.96254064,-5.98306333,18.87566529,18.31419568,0.1001001,-4.85252141,2.22401941,47.30189237,40.74691202,5.67252911,12798000000,2774000000,-6.85023506,2.13549337,-4.6775697,46.70152953,501000000,-41.97649316,2419000000,-13.68078176,56.18860511,-24.46244066,8.94071555,9.79823958,13.23920757,14.4601007,3.88192189,3.91440073,15.53867089,2.84578259,2.96519219,1.28811861,2023-05-08,65.23500812,59.87749891,12.02321112,11.44275003,3.53615572,13.37090037,8.96526581,5.84875396,904882.94314381,-3.37436039,8.56121815,6.5701602,1106056877.0800002,67.832,67.045,65.27166667,70.28765,3.84417503,77186000000,-1.94494201,1.82177957,17.78797146,56560000000,11161000000,-3.40977932,23.62649535,58443000000,57328000000,27056000000,1115710000,2023-08-02,4.00359874,2.60441753,3.1920613,68.44333333,66.47159206,-5.98452979,3.21811681,-5.25164114,66.485,65.9645,75.425825,13.80446988,0,67.1664927,67.3044537,2.0962
REGN,"Regeneron Pharmaceuticals, Inc.",703.36,1.57556502,10.91,Sell,1079056,758964828.16,77153042803.99998,19.10624207,39.0286,11851,Health Technology,Pharmaceuticals: Major,794,684.805,0.6883807,834.115,684.805,-14.53082849,89.94328922,837.55,684.805,0.63814566,837.55,563.82,837.55,3,975166.8,688003.76666667,607660.31666667,612230.45555556,7742300000,8959700000,3105900000,3916300000,-2.11261725,1.57556502,United States,0.1149937,5.4544047,,0,0,,-40.10180873,-14.00374473,-19.00213094,5081700000,-46.01861098,13.95106811,87412500000,-46.89103045,38.2238,10.09,-31.6849032,-16.65659781,36.8131,-47.85384441,10.134203,706.47094548,731.75434018,739.35878845,753.47866327,-32.23267069,36.34959623,29.5418718,-24.13089239,-39.31323027,-53.95345321,84.37677135,83.996637,-23.05139347,10271100000,2605100000,-6.07852327,4.79504405,-24.05084572,27.91074452,-6257900000,-46.27568016,4338400000,-31.68490519,-15.99383667,-47.2786629,35.63982289,33.81353123,42.62747579,38.11752722,3.40135265,3.28401506,21.94210656,6.48210899,6.55812173,4.67226864,2023-05-04,33.98156801,36.34690119,25.10576773,28.14816611,14.83000819,19.27071935,17.13796374,-24.2587903,1027162.26478778,-7.38929241,6.64395805,-25.06769404,105044406.444,707.312,716.402,742.038,767.3787,15.08916917,30059900000,2.68919505,14.08494537,0.06296996,16909200000,2701800000,0.01480714,0.05184417,6608700000,6564700000,12172900000,109692000,2023-08-03,2.74937547,2.23576205,1.65038969,699.77666667,735.00101253,-2.56282382,-0.94776718,16.14650418,744.4325,750.2582,750.61285,37.63732932,0,748.49299302,717.85408523,40.5079
BSX,Boston Scientific Corporation,52.7,0.78408874,0.41,Neutral,6054591,319076945.7,77030597844,89.82444179,0.5905,45000,Distribution Services,Medical Distributors,54.745,50.8407,0.8344916,54.745,50,4.43915973,55.82495565,54.745,44.79,14.09395973,54.745,36.15,54.745,2.34375,6162364.7,7480423.8,8833280.9,8646419.22222222,1077000000,705000000,1077000000,705000000,-2.56979109,0.78408874,United States,0.52464986,1.397012,,0,0,,-1.82421227,7.67160162,9.43912449,3048000000,2.76466622,28.19868696,81262400000,-35.09461426,0.4459,0.47,137.41418764,207.86350148,0.5867,11.68855892,0.49018,52.87722646,53.0290308,52.84284566,50.85574074,-28.77752468,7.39630973,9.1682637,-86.72268908,144.13407821,28.74058127,60.82636808,60.92755845,3.39096636,7714000000,2077000000,6.24040921,12.69669018,5.16009526,25.80055502,8660000000,-32.88461538,698000000,124.28571429,182.88288288,11.35802469,5.50386374,6.91452664,14.3825895,14.57263319,4.29848273,4.24416427,63.71588629,5.84164048,5.98266756,0.8949302,2023-04-26,42.09056215,48.19148967,10.4321085,10.27980069,2.76564105,5.21613416,3.41117519,6.67900404,281822.22222222,4.53423812,11.99603437,7.26031903,1454390601.8400002,52.932,53.248,52.53566667,50.7579,0.74467095,32892000000,1.30278111,1.71630021,-2.5511811,5704000000,9365000000,0.89420384,-3.28410617,14896000000,14783000000,12682000000,1461680000,2023-07-27,1.13897397,1.25186811,1.13417796,52.59166667,53.31222839,13.38209983,-1.89873418,39.45488224,53.217,52.666,47.32245,10.9697202,-55000000,52.35156671,53.09028702,0.4488
PGR,Progressive Corporation (The),131.08,-0.13713241,-0.18,Sell,1737006,227686746.48,76729836003,93.22901849,1.4148,55063,Finance,Multi-Line Insurance,133.66,126.28,0.6399375,149.84,120.73,-11.51911978,120.19150008,149.87,120.73,-1.44360902,149.87,109.415,149.87,0.005487,1708575.9,2334991.2,2800077.21666667,2751326.26666667,,,220900000,288600000,-0.97454106,-0.13713241,United States,0.37877333,0.90692799,-78.94736842,0.4,0.1,0.30515715,,,,,,,90859400000,-79.10344949,1.1831,0.65,-46.23209169,43.24427481,1.406,-61.90321357,0.858329,131.46969198,131.39536908,131.5771771,133.29097509,-12.78763534,13.22298049,12.55333988,172.63766145,-0.94677479,-11.50809237,,,,,,,,,59.67877751,6100700000,-78.46847116,721500000,-45.80106486,42.68875438,-60.84309777,1.45503606,1.6436656,2.80399464,3.0041327,4.97942398,4.68620348,11.77629557,1.47831841,1.55197933,,2023-04-13,44.76223839,48.21746159,,,1.19674787,5.04428118,3.66424311,4.00595681,900539.38216225,6.20074427,20.80045286,8.26997443,583594097.118,131.606,131.876,130.46333333,136.4173,5.06161537,74521300000,6.10445953,8.87048116,28.46231077,23229600000,6389300000,-2.08719638,0.05794287,54342900000,57652900000,49586400000,585366000,2023-07-13,1.50746039,1.28307641,1.34789581,131.02666667,130.75480494,1.32179021,-0.73457024,8.44709192,131.096,131.4286,132.2941,2.08709987,-260800000,132.39379404,131.53181437,1.1886
SO,Southern Company (The),70.14,-0.76400679,-0.54,Sell,2652026,186013103.64,76480828286.99998,22.69315388,3.1102,27700,Utilities,Electric Utilities,72.195,68.67,0.4366467,75.8,68.59,-2.610386,47.07485846,75.8,61.73,-1.41953619,80.57,60.71,80.57,2.3979376,3928959,4354820.03333333,4075574.8,4356058.34444444,1917000000,1053000000,1917000000,1053000000,-0.15658363,-0.76400679,United States,1.98342505,0.68775642,3.05343511,2.7,0.68,3.992016,5.05836576,60.26755853,2.96519123,9824000000,8.92560151,14.25201835,139930000000,45.49227885,3.2599,0.79,1083.83458647,-18.6761964,3.0908,43.80495975,0.765237,70.54693766,70.68239041,70.77541289,70.40438006,-50.03304693,-7.75008535,-11.52657602,9.94475138,-2012.96296296,-220.93690249,24.1447593,23.88064826,7.80487805,7072000000,1566000000,83.5873388,-8.31381733,9.87361769,48.07564835,59497000000,46.80232558,3535000000,1102.3255814,-16.7953668,45.79358196,12.06896552,11.54374399,19.3274155,18.96030765,2.53498617,2.50526842,,2.64433869,2.58864254,0.48981501,2023-04-27,44.22048771,46.55658313,,,2.55281991,11.37424724,4.08247523,26.08695652,1057400.72202166,-8.05902384,-2.497743,21.60841789,1087853916,70.772,70.597,70.434,69.842,5.76865777,134756000000,-0.10008081,4.75516756,6.60717505,9555000000,60550000000,2.39282997,8.27581274,100359000000,100194000000,29290000000,1090400000,2023-08-03,1.37968707,1.57539432,1.63951662,70.19923333,70.78557001,-1.80596388,-0.5106383,-1.61312947,70.7625,71.4486,68.8454,13.583299,-2907000000,70.78638105,70.60643582,3.2781
SLB,Schlumberger N.V.,53.62,0.50609185,0.27,Strong Buy,14817054,794490435.48,76426243085,19.98807127,2.7228,99000,Industrial Services,Contract Drilling,53.73,45.75,1.0781727,53.73,42.73,6.53685675,-20.56296296,59.45,42.73,-4.16443253,59.45,30.65,118.76,0.516725,11221527,10261313.76666667,9792151.91666667,9954907.55555556,2894000000,2504000000,1655000000,1501000000,9.16123779,0.50609185,United States,0.71053797,1.25693764,30,0.65,0.25,1.8649758,15.73498965,34.04761905,31.64458301,6555000000,19.05194333,13.28333228,81644600000,81.65680473,2.3946,0.63,-12.55077173,81.63667042,2.6826,83.05015353,0.706762,51.50821431,48.95779671,48.39582814,48.53519352,-40.11396011,7.45972035,7.33255387,-107.67754319,53.75722543,-28.87232664,19.48328483,19.74945716,34.36123348,5490000000,1531000000,37.30941704,38.17689531,36.85185185,70.61205074,10334000000,82.93460925,3441000000,-12.30046948,83.1372549,84.75143403,12.21165448,12.91130783,15.89892824,16.28862535,4.30593845,4.22992423,35.32324374,2.59009587,2.73447157,0.90711721,2023-04-21,87.01024578,74.79789927,2.24998226,2.22482044,9.00701452,23.13332336,13.49605419,22.892407,284626.26262626,-1.86524553,29.39601807,26.3986826,1422011831.76,50.972,49.654,47.591,48.9347,3.91221604,43855000000,1.66917816,4.49877285,-14.93912471,15400000000,12838000000,-0.67311412,-8.85986085,25146000000,25475000000,28178000000,1425330000,2023-07-21,2.05128205,2.57570679,3.95424306,53.33333333,49.07406337,1.43776012,8.76267748,53.59495846,48.5225,46.9014,49.63305,16.01469851,-848000000,48.16278808,50.19852714,2.4301
PANW,"Palo Alto Networks, Inc.",247.47,-0.04846722,-0.12,Buy,4323014,1069816274.58,75689887077.00002,389.34864695,0.711,12561,Technology Services,Packaged Software,258.88,220.55,1.1951057,258.88,176.3025,29.75566275,249.64948018,258.88,132.22,82.56731833,258.88,132.22,258.88,13.026654,3855003.5,7051284.83333333,5624403.51666667,4869642.64444444,3640800000,3965600000,2124800000.0000005,2000300000,-3.14664788,-0.04846722,United States,3.20236936,0.70549229,,0,0,,18425,33.36058872,350.55248619,488200000,666.40502355,154.9997687,62875000000,47.6204278,-0.9036,1.1,23.15872391,226.75314147,0.6356,147.89751319,1.285823,250.46200775,243.31281098,236.27430114,207.59526457,29.21113354,32.57111697,42.20095841,-38.91513028,14.15148064,70.55673185,68.75942925,70.79770104,26.88850127,3782800000,1246100000,4.81116999,31.69520186,28.16457462,50.57528324,-19000000,46.48226097,-267000000,28.02850356,247.26775956,155.26180698,-4.85322185,3.31746252,-3.43179133,2.29895684,352.11508089,61.36552996,31.14608916,13.14394813,13.29226275,0.70549229,2023-05-23,48.22251899,59.73726164,25.76933564,23.93565386,1.70396312,27.42675159,20.40564875,29.26153051,437982.64469389,3.9755906,24.1003822,25.52269694,300959484.87,252.196,251.862,235.805,203.2328,19.64536791,14170500000,7.65075892,27.66216216,7.52215944,6096300000,3946600000,-0.19977241,-0.12147593,12043600000,12938100000,5501500000,305855000,2023-08-30,1.76580377,2.47003156,2.20003574,248.5368,244.79603441,75.11321823,-2.99098393,45.01626017,245.1995,217.325,180.551525,4.11562582,0,225.00329703,249.75763836,-0.9036
ITW,Illinois Tool Works Inc.,248.35,1.86210574,4.54,Strong Buy,826780,205330813,75474255032,24.84767231,10.0276,46000,Producer Manufacturing,Industrial Machinery,251.39,236.68,1.2208979,251.39,217.064,8.07223673,77.39285714,253.37,217.064,8.4924206,253.37,173.52,253.37,0.476563,852377.1,1049952.3,1070272.56666667,1106522.56666667,708000000,1143000000,708000000,1143000000,-0.72353694,1.86210574,United States,2.70322581,1.19513939,7.20338983,5.06,1.31,2.1099255,8.05248263,-1.29032258,6.99300699,4270000000,9.96652073,19.37055153,81758100000,14.6867109,9.765,2.33,-20.81607713,10.53404729,9.9949,17.42128759,2.393085,246.39789404,243.75736011,241.4691308,234.49148834,-14.37417072,12.15164449,14.37671746,-6.10687023,146.98795181,16.91213814,39.97614863,40.40094929,9.18909652,6369000000,1647000000,1.04294479,6.46412411,9.47706888,35.85511776,7237000000,12.62063846,3034000000,-21.27894157,7.85498489,14.93482309,19.0434346,19.27304522,23.78860156,24.15063702,24.52938835,24.34632065,33.02342963,4.74768517,4.84323029,0.83774124,2023-05-02,58.86052123,59.45014918,1.68842581,,19.16353588,92.38138003,32.47053872,10.21791768,346347.82608696,1.20876354,2.03097233,7.82491582,302887963.98,246.33,247.328,239.197,234.9615,-4.07414319,15921000000,3.2356374,-2.24118875,0.86283467,6688000000,8380000000,5.42206567,6.64291168,12333000000,12820000000,15932000000,303903000,2023-08-01,2.13210874,1.57619474,1.80416741,247.08333333,245.35476402,12.55381826,-0.14073181,34.97282609,245.3815,235.661,225.64975,24.3754684,-1542000000,238.61321751,246.12734355,9.7997
BDX,"Becton, Dickinson and Company",257.56,0.24910478,0.64,Buy,799957,206036924.92,74684539185,47.32644886,5.4728,77000,Health Technology,Medical Specialties,265.09,249.12,0.7804815,266.7,237.62,1.38959965,8.20423126,266.7,228.615,0.57008981,269.06,215.9,279.53451,1.241524,945880.1,1127389.76666667,1118578.88333333,1073204.34444444,1167000000,2074000000,1159000000,2068000000,-2.44308928,0.24910478,United States,0.7094087,1.31256846,4.81927711,3.48,0.91,1.413263,-2.32853514,4.59482038,-2.71950272,4604000000,-8.61452958,19.72991729,86860600000,-14.24694708,5.8776,2.86,-9.96946923,2.21303826,5.4422,-14.20012928,2.899158,258.5523657,257.13257172,255.90323813,251.45427488,-51.89690125,8.80233174,6.13004413,-98.4375,-98.63013699,-39.21982077,44.92315845,45.24961455,-1.78426602,8477000000,2235000000,4.78199719,-3.03687636,-7.39854205,48.17863697,16150000000,-14.96175908,1779000000,-9.62671906,1.3215859,-14.3154607,8.6645469,8.75112978,13.31213567,13.21707693,2.88692061,2.8477781,63.80808864,3.91146399,3.92228256,0.81202081,2023-05-04,46.65504137,52.90890154,6.65606783,6.72550375,3.01520425,6.55594057,3.92802596,-1.36427787,245064.93506494,5.12429132,-3.79165835,-6.10054416,289470253.32,259.114,259.386,253.77366667,249.0293,-1.73021943,54394000000,2.3809972,-0.71551126,-8.36836283,9587000000,18224000000,10.74380165,-2.20552723,27652000000,28705000000,18870000000,289969000,2023-08-03,1.20824726,1.2109037,0.98750587,257.93333333,257.24014988,-1.94167365,-1.61955691,4.58864615,257.2045,253.8944,244.65555,9.31468978,-1082000000,254.19980944,258.59142765,5.9262
WM,"Waste Management, Inc.",171.13,0.65878478,1.12,Strong Buy,1079501,184735006.13,69618545813,31.29720734,5.4952,49500,Industrial Services,Environmental Services,173.71,161.11,0.5019503,173.71,157.9,5.53157375,107.5560946,173.71,148.31,9.18080898,175.98,148.31,175.98,1.375,1098879.9,1353716.03333333,1397660.96666667,1599545.33333333,376000000,319000000,376000000,319000000,-1.3204936,0.65878478,United States,2.26229026,0.87422199,13.04347826,2.6,0.7,1.636183,9.18327472,-1.51843818,5.17374517,5645000000,8.64126251,15.00151387,81801500000,25.58334498,5.3928,1.31,7.47154874,6.13242121,5.4679,20.58706775,1.544605,170.74215905,168.17337395,167.17975766,163.40110433,-19.92604766,9.89440552,7.49159516,105.34759358,-54.28571429,-38.40759076,27.2413443,27.05103116,11.30470857,5366000000,1301000000,0.30840401,1.95924765,8.44900422,45.47771403,15051000000,23.23788546,2238000000,6.81362725,3.89863548,18.34381551,11.36155955,11.33022229,17.45354858,17.40177631,10.19150234,10.24642187,46.88022103,3.51207637,3.60538887,0.83013485,2023-04-26,62.04263145,61.71784025,,,7.46335256,32.40063137,10.74624024,9.85444203,397939.39393939,-0.87132725,4.95601802,7.84090909,389262439.6329999,170.99,170.097,165.65666667,161.4813,7.52684541,31290000000,-1.73664542,7.08785379,11.34405514,3371000000,15370000000,-0.8898633,13.96159264,24979000000,24482000000,19698000000,406817000,2023-07-25,0.97064533,1.20452144,1.02591111,170.92,167.01690677,8.71609173,-0.63868083,11.59439191,167.1575,166.12,160.27085,14.76742436,-1077000000,165.75925662,169.83249876,5.4215
EL,"Estee Lauder Companies, Inc. (The)",193.2,0.38449548,0.74,Sell,1605327,310149176.4,69052193589,63.93117141,3.0489,63000,Consumer Non-Durables,Household/Personal Care,204.41,175.05,1.0392361,260.46,175.05,-19.99668723,35.68368565,283.6225,175.05,-26.7321476,284.45,175.05,374.2,7.9375,1370867.5,2329334.96666667,2339756.26666667,1980745.17777778,3957000000,5531000000,3957000000,5531000000,-1.6193095,0.38449548,United States,1.6100051,1.46064935,12.56038647,2.33,0.66,1.3664596,13.60993658,-53.89473684,-61.27320955,2586000000,-41.51967436,28.53913132,93771400000,-15.9723915,6.5497,0.47,-60.49213319,-71.8558582,3.022,-66.97556498,-0.031499,193.91538705,194.00958641,195.68381465,214.69864033,-33.23313293,11.26959071,6.66624462,-97.08994709,143.42105263,-44.98432602,75.74134626,71.8789567,8.0591973,13435000000,2570000000,-23.94199467,-20.87438424,-18.23419271,39.13804852,3931000000,-16.72473868,2390000000,-60.40609137,-72.04301075,-67.49106079,13.47389785,6.90681185,20.20520916,11.90807799,12.34045081,11.7480803,66.27145299,4.41781717,3.97444357,1.05844156,2023-05-03,47.16393004,47.59825388,1.73074755,,4.95076462,18.14251268,8.38424592,9.15020614,281555.55555556,-18.89952153,-12.09335219,-12.88330024,230719992.356,194.664,194.665,190.76833333,221.865,0.2685358,22715000000,9.57020887,6.34861183,-5.60563032,11247000000,9462000000,26.54808078,21.41665597,15598000000,16019000000,17738000000,357413029,2023-08-18,2.92283629,2.06431948,2.18172772,194.13533333,193.05479248,-24.58427668,-1.98863636,-24.83075247,193.139,197.9344,228.86055,9.45175994,-840000000,201.73723716,194.12462484,6.6389
AON,Aon plc,337.52,0.62908083,2.11,Strong Buy,538858,181875352.16,68936943613,27.08480452,12.5443,50000,Finance,Insurance Brokers/Services,347.37,313.5,0.76849157,347.37,306.89,5.26775411,141.27528773,347.37,280.89,9.709085,347.37,262.42,347.37,2.444481,704540.5,816528.33333333,845998.31666667,868130.6,1142000000,1291000000,690000000,1119000000,-2.22479722,0.62908083,Ireland,,,10.05025126,2.19,0.56,0.7288457,2.45559039,43.89561976,5.53656869,3996000000,1.498603,20.02325916,76372600000,118.77815011,12.1435,5.17,61.5164065,7.24711258,12.4616,97.85970595,2.837733,337.31720988,332.3512637,329.76418631,320.54119699,47.82396088,24.22469749,23.26681915,-62.24279835,-16.59090909,53.24675325,,,,,,,,,42.32775157,10948000000,106.29482072,2589000000,59.8173516,2.63929619,91.64835165,20.74685472,20.632542,29.31324625,29.45815916,,,23.69504814,5.513084,5.76642872,,2023-04-28,58.48209745,60.54892115,,,7.7231932,472.62872629,22.89515141,2.33721502,249580,23.71364653,5.47683924,2.75549072,201885733.224,337.442,337.215,324.941,318.4555,2.46577059,34253000000,4.73642368,2.27523812,12.0310851,,12239000000,4.81288002,8.6076848,33133000000,34195000000,12479000000,204246000,2023-07-28,1.87531829,1.51363502,1.3883447,337.13333333,331.94309729,12.11426673,-1.28396362,23.10161208,331.524,325.6738,307.9776,25.19126114,-463000000,326.47039305,336.12330471,12.2296
